language_code,canonical_iso639_3,display_name,mapping_source
naa,naa,Namla,iso639_3
nab,nab,Southern Nambikuára,iso639_3
nac,nac,Narak,iso639_3
nae,nae,Naka'ela,iso639_3
naf,naf,Nabak,iso639_3
nag,nag,Naga Pidgin,iso639_3
nah,nah,Nahuatl languages,iso639_5_collection
nai,nai,North American Indian languages,iso639_5_collection
naj,naj,Nalu,iso639_3
nak,nak,Nakanai,iso639_3
nal,nal,Nalik,iso639_3
nam,nam,Ngan'gityemerri,iso639_3
nan,nan,Min Nan Chinese,iso639_3
nao,nao,Naaba,iso639_3
nap,nap,Neapolitan,iso639_3
naq,naq,Khoekhoe,iso639_3
nar,nar,Iguta,iso639_3
nas,nas,Naasioi,iso639_3
nat,nat,Ca̱hungwa̱rya̱,iso639_3
nau,nau,Nauru,iso639_3
nav,nav,Navajo,iso639_3
naw,naw,Nawuri,iso639_3
nax,nax,Nakwi,iso639_3
nay,nay,Ngarrindjeri,iso639_3
naz,naz,Coatepec Nahuatl,iso639_3
nba,nba,Nyemba,iso639_3
nbb,nbb,Ndoe,iso639_3
nbc,nbc,Chang Naga,iso639_3
nbd,nbd,Ngbinda,iso639_3
nbe,nbe,Konyak Naga,iso639_3
nbg,nbg,Nagarchal,iso639_3
nbh,nbh,Ngamo,iso639_3
nbi,nbi,Mao Naga,iso639_3
nbj,nbj,Ngarinyman,iso639_3
nbk,nbk,Nake,iso639_3
nbl,nbl,South Ndebele,iso639_3
nbm,nbm,Ngbaka Ma'bo,iso639_3
nbn,nbn,Kuri,iso639_3
nbo,nbo,Nkukoli,iso639_3
nbp,nbp,Nnam,iso639_3
nbq,nbq,Nggem,iso639_3
nbr,nbr,Numana,iso639_3
nbs,nbs,Namibian Sign Language,iso639_3
nbt,nbt,Na,iso639_3
nbu,nbu,Rongmei Naga,iso639_3
nbv,nbv,Ngamambo,iso639_3
nbw,nbw,Southern Ngbandi,iso639_3
nby,nby,Ningera,iso639_3
nca,nca,Iyo,iso639_3
ncb,ncb,Central Nicobarese,iso639_3
ncc,ncc,Ponam,iso639_3
ncd,ncd,Nachering,iso639_3
nce,nce,Yale,iso639_3
ncf,ncf,Notsi,iso639_3
ncg,ncg,Nisga'a,iso639_3
nch,nch,Central Huasteca Nahuatl,iso639_3
nci,nci,Classical Nahuatl,iso639_3
ncj,ncj,Northern Puebla Nahuatl,iso639_3
nck,nck,Na-kara,iso639_3
ncl,ncl,Michoacán Nahuatl,iso639_3
ncm,ncm,Nambo,iso639_3
ncn,ncn,Nauna,iso639_3
nco,nco,Sibe,iso639_3
ncq,ncq,Northern Katang,iso639_3
ncr,ncr,Ncane,iso639_3
ncs,ncs,Nicaraguan Sign Language,iso639_3
nct,nct,Chothe Naga,iso639_3
ncu,ncu,Chumburung,iso639_3
ncx,ncx,Central Puebla Nahuatl,iso639_3
ncz,ncz,Natchez,iso639_3
nda,nda,Ndasa,iso639_3
ndb,ndb,Kenswei Nsei,iso639_3
ndc,ndc,Ndau,iso639_3
ndd,ndd,Nde-Nsele-Nta,iso639_3
nde,nde,North Ndebele,iso639_3
ndf,ndf,Nadruvian,iso639_3
ndg,ndg,Ndengereko,iso639_3
ndh,ndh,Ndali,iso639_3
ndi,ndi,Samba Leko,iso639_3
ndj,ndj,Ndamba,iso639_3
ndk,ndk,Ndaka,iso639_3
ndl,ndl,Ndolo,iso639_3
ndm,ndm,Ndam,iso639_3
ndn,ndn,Ngundi,iso639_3
ndo,ndo,Ndonga,iso639_3
ndp,ndp,Ndo,iso639_3
ndq,ndq,Ndombe,iso639_3
ndr,ndr,Ndoola,iso639_3
nds,nds,Low German,iso639_3
ndt,ndt,Ndunga,iso639_3
ndu,ndu,Dugun,iso639_3
ndv,ndv,Ndut,iso639_3
ndw,ndw,Ndobo,iso639_3
ndx,ndx,Nduga,iso639_3
ndy,ndy,Lutos,iso639_3
ndz,ndz,Ndogo,iso639_3
nea,nea,Eastern Ngad'a,iso639_3
neb,neb,Toura (Côte d'Ivoire),iso639_3
nec,nec,Nedebang,iso639_3
ned,ned,Nde-Gbite,iso639_3
nee,nee,Nêlêmwa-Nixumwak,iso639_3
nef,nef,Nefamese,iso639_3
neg,neg,Negidal,iso639_3
neh,neh,Nyenkha,iso639_3
nei,nei,Neo-Hittite,iso639_3
nej,nej,Neko,iso639_3
nek,nek,Neku,iso639_3
nem,nem,Nemi,iso639_3
nen,nen,Nengone,iso639_3
neo,neo,Ná-Meo,iso639_3
nep,nep,Nepali (macrolanguage),iso639_3
neq,neq,North Central Mixe,iso639_3
ner,ner,Yahadian,iso639_3
nes,nes,Bhoti Kinnauri,iso639_3
net,net,Nete,iso639_3
neu,neu,Neo,iso639_3
nev,nev,Nyaheun,iso639_3
new,new,Newari,iso639_3
nex,nex,Neme,iso639_3
ney,ney,Neyo,iso639_3
nez,nez,Nez Perce,iso639_3
nfa,nfa,Dhao,iso639_3
nfd,nfd,Ahwai,iso639_3
nfl,nfl,Ayiwo,iso639_3
nfr,nfr,Nafaanra,iso639_3
nfu,nfu,Mfumte,iso639_3
nga,nga,Ngbaka,iso639_3
ngb,ngb,Northern Ngbandi,iso639_3
ngc,ngc,Ngombe (Democratic Republic of Congo),iso639_3
ngd,ngd,Ngando (Central African Republic),iso639_3
nge,nge,Ngemba,iso639_3
ngf,ngf,Trans-New Guinea languages,iso639_5_collection
ngg,ngg,Ngbaka Manza,iso639_3
ngh,ngh,Nǁng,iso639_3
ngi,ngi,Ngizim,iso639_3
ngj,ngj,Ngie,iso639_3
ngk,ngk,Dalabon,iso639_3
ngl,ngl,Lomwe,iso639_3
ngm,ngm,Ngatik Men's Creole,iso639_3
ngn,ngn,Ngwo,iso639_3
ngp,ngp,Ngulu,iso639_3
ngq,ngq,Ngurimi,iso639_3
ngr,ngr,Engdewu,iso639_3
ngs,ngs,Gvoko,iso639_3
ngt,ngt,Kriang,iso639_3
ngu,ngu,Guerrero Nahuatl,iso639_3
ngv,ngv,Nagumi,iso639_3
ngw,ngw,Ngwaba,iso639_3
ngx,ngx,Nggwahyi,iso639_3
ngy,ngy,Tibea,iso639_3
ngz,ngz,Ngungwel,iso639_3
nha,nha,Nhanda,iso639_3
nhb,nhb,Beng,iso639_3
nhc,nhc,Tabasco Nahuatl,iso639_3
nhd,nhd,Chiripá,iso639_3
nhe,nhe,Eastern Huasteca Nahuatl,iso639_3
nhf,nhf,Nhuwala,iso639_3
nhg,nhg,Tetelcingo Nahuatl,iso639_3
nhh,nhh,Nahari,iso639_3
nhi,nhi,Zacatlán-Ahuacatlán-Tepetzintla Nahuatl,iso639_3
nhk,nhk,Isthmus-Cosoleacaque Nahuatl,iso639_3
nhm,nhm,Morelos Nahuatl,iso639_3
nhn,nhn,Central Nahuatl,iso639_3
nho,nho,Takuu,iso639_3
nhp,nhp,Isthmus-Pajapan Nahuatl,iso639_3
nhq,nhq,Huaxcaleca Nahuatl,iso639_3
nhr,nhr,Naro,iso639_3
nht,nht,Ometepec Nahuatl,iso639_3
nhu,nhu,Noone,iso639_3
nhv,nhv,Temascaltepec Nahuatl,iso639_3
nhw,nhw,Western Huasteca Nahuatl,iso639_3
nhx,nhx,Isthmus-Mecayapan Nahuatl,iso639_3
nhy,nhy,Northern Oaxaca Nahuatl,iso639_3
nhz,nhz,Santa María La Alta Nahuatl,iso639_3
nia,nia,Nias,iso639_3
nib,nib,Nakame,iso639_3
nic,nic,Niger-Kordofanian languages,iso639_5_collection
nid,nid,Ngandi,iso639_3
nie,nie,Niellim,iso639_3
nif,nif,Nek,iso639_3
nig,nig,Ngalakgan,iso639_3
nih,nih,Nyiha (Tanzania),iso639_3
nii,nii,Nii,iso639_3
nij,nij,Ngaju,iso639_3
nik,nik,Southern Nicobarese,iso639_3
nil,nil,Nila,iso639_3
nim,nim,Nilamba,iso639_3
nin,nin,Ninzo,iso639_3
nio,nio,Nganasan,iso639_3
niq,niq,Nandi,iso639_3
nir,nir,Nimboran,iso639_3
nis,nis,Nimi,iso639_3
nit,nit,Southeastern Kolami,iso639_3
niu,niu,Niuean,iso639_3
niv,niv,Gilyak,iso639_3
niw,niw,Nimo,iso639_3
nix,nix,Hema,iso639_3
niy,niy,Ngiti,iso639_3
niz,niz,Ningil,iso639_3
nja,nja,Nzanyi,iso639_3
njb,njb,Nocte Naga,iso639_3
njd,njd,Ndonde Hamba,iso639_3
njh,njh,Lotha Naga,iso639_3
nji,nji,Gudanji,iso639_3
njj,njj,Njen,iso639_3
njl,njl,Njalgulgule,iso639_3
njm,njm,Angami Naga,iso639_3
njn,njn,Liangmai Naga,iso639_3
njo,njo,Ao Naga,iso639_3
njr,njr,Njerep,iso639_3
njs,njs,Nisa,iso639_3
njt,njt,Ndyuka-Trio Pidgin,iso639_3
nju,nju,Ngadjunmaya,iso639_3
njx,njx,Kunyi,iso639_3
njy,njy,Njyem,iso639_3
njz,njz,Nyishi,iso639_3
nka,nka,Nkoya,iso639_3
nkb,nkb,Khoibu Naga,iso639_3
nkc,nkc,Nkongho,iso639_3
nkd,nkd,Koireng,iso639_3
nke,nke,Duke,iso639_3
nkf,nkf,Inpui Naga,iso639_3
nkg,nkg,Nekgini,iso639_3
nkh,nkh,Khezha Naga,iso639_3
nki,nki,Thangal Naga,iso639_3
nkj,nkj,Nakai,iso639_3
nkk,nkk,Nokuku,iso639_3
nkm,nkm,Namat,iso639_3
nkn,nkn,Nkangala,iso639_3
nko,nko,Nkonya,iso639_3
nkp,nkp,Niuatoputapu,iso639_3
nkq,nkq,Nkami,iso639_3
nkr,nkr,Nukuoro,iso639_3
nks,nks,North Asmat,iso639_3
nkt,nkt,Nyika (Tanzania),iso639_3
nku,nku,Bouna Kulango,iso639_3
nkv,nkv,Nyika (Malawi and Zambia),iso639_3
nkw,nkw,Nkutu,iso639_3
nkx,nkx,Nkoroo,iso639_3
nkz,nkz,Nkari,iso639_3
nla,nla,Ngombale,iso639_3
nlc,nlc,Nalca,iso639_3
nld,nld,Dutch,iso639_3
nle,nle,East Nyala,iso639_3
nlg,nlg,Gela,iso639_3
nli,nli,Grangali,iso639_3
nlj,nlj,Nyali,iso639_3
nlk,nlk,Ninia Yali,iso639_3
nll,nll,Nihali,iso639_3
nlm,nlm,Mankiyali,iso639_3
nlo,nlo,Ngul,iso639_3
nlq,nlq,Lao Naga,iso639_3
nlu,nlu,Nchumbulu,iso639_3
nlv,nlv,Orizaba Nahuatl,iso639_3
nlw,nlw,Walangama,iso639_3
nlx,nlx,Nahali,iso639_3
nly,nly,Nyamal,iso639_3
nlz,nlz,Nalögo,iso639_3
nma,nma,Maram Naga,iso639_3
nmb,nmb,Big Nambas,iso639_3
nmc,nmc,Ngam,iso639_3
nmd,nmd,Ndumu,iso639_3
nme,nme,Mzieme Naga,iso639_3
nmf,nmf,Tangkhul Naga (India),iso639_3
nmg,nmg,Kwasio,iso639_3
nmh,nmh,Monsang Naga,iso639_3
nmi,nmi,Nyam,iso639_3
nmj,nmj,Ngombe (Central African Republic),iso639_3
nmk,nmk,Namakura,iso639_3
nml,nml,Ndemli,iso639_3
nmm,nmm,Manangba,iso639_3
nmn,nmn,ǃXóõ,iso639_3
nmo,nmo,Moyon Naga,iso639_3
nmp,nmp,Nimanbur,iso639_3
nmq,nmq,Nambya,iso639_3
nmr,nmr,Nimbari,iso639_3
nms,nms,Letemboi,iso639_3
nmt,nmt,Namonuito,iso639_3
nmu,nmu,Northeast Maidu,iso639_3
nmv,nmv,Ngamini,iso639_3
nmw,nmw,Nimoa,iso639_3
nmx,nmx,Nama (Papua New Guinea),iso639_3
nmy,nmy,Namuyi,iso639_3
nmz,nmz,Nawdm,iso639_3
nna,nna,Nyangumarta,iso639_3
nnb,nnb,Nande,iso639_3
nnc,nnc,Nancere,iso639_3
nnd,nnd,West Ambae,iso639_3
nne,nne,Ngandyera,iso639_3
nnf,nnf,Ngaing,iso639_3
nng,nng,Maring Naga,iso639_3
nnh,nnh,Ngiemboon,iso639_3
nni,nni,North Nuaulu,iso639_3
nnj,nnj,Nyangatom,iso639_3
nnk,nnk,Nankina,iso639_3
nnl,nnl,Northern Rengma Naga,iso639_3
nnm,nnm,Namia,iso639_3
nnn,nnn,Ngete,iso639_3
nno,nno,Norwegian Nynorsk,iso639_3
nnp,nnp,Wancho Naga,iso639_3
nnq,nnq,Ngindo,iso639_3
nnr,nnr,Narungga,iso639_3
nnt,nnt,Nanticoke,iso639_3
nnu,nnu,Dwang,iso639_3
nnv,nnv,Nugunu (Australia),iso639_3
nnw,nnw,Southern Nuni,iso639_3
nny,nny,Nyangga,iso639_3
nnz,nnz,Nda'nda',iso639_3
noa,noa,Woun Meu,iso639_3
nob,nob,Norwegian Bokmål,iso639_3
noc,noc,Nuk,iso639_3
nod,nod,Northern Thai,iso639_3
noe,noe,Nimadi,iso639_3
nof,nof,Nomane,iso639_3
nog,nog,Nogai,iso639_3
noh,noh,Nomu,iso639_3
noi,noi,Noiri,iso639_3
noj,noj,Nonuya,iso639_3
nok,nok,Nooksack,iso639_3
nol,nol,Nomlaki,iso639_3
nom,nom,Nocamán,iso639_3
non,non,Old Norse,iso639_3
nop,nop,Numanggang,iso639_3
noq,noq,Ngongo,iso639_3
nor,nor,Norwegian,iso639_3
nos,nos,Eastern Nisu,iso639_3
not,not,Nomatsiguenga,iso639_3
nou,nou,Ewage-Notu,iso639_3
nov,nov,Novial,iso639_3
now,now,Nyambo,iso639_3
noy,noy,Noy,iso639_3
noz,noz,Nayi,iso639_3
npa,npa,Nar Phu,iso639_3
npb,npb,Nupbikha,iso639_3
npg,npg,Ponyo-Gongwang Naga,iso639_3
nph,nph,Phom Naga,iso639_3
npi,npi,Nepali (individual language),iso639_3
npl,npl,Southeastern Puebla Nahuatl,iso639_3
npn,npn,Mondropolon,iso639_3
npo,npo,Pochuri Naga,iso639_3
nps,nps,Nipsan,iso639_3
npu,npu,Puimei Naga,iso639_3
npx,npx,Noipx,iso639_3
npy,npy,Napu,iso639_3
nqg,nqg,Southern Nago,iso639_3
nqk,nqk,Kura Ede Nago,iso639_3
nql,nql,Ngendelengo,iso639_3
nqm,nqm,Ndom,iso639_3
nqn,nqn,Nen,iso639_3
nqo,nqo,N'Ko,iso639_3
nqq,nqq,Kyan-Karyaw Naga,iso639_3
nqt,nqt,Nteng,iso639_3
nqy,nqy,Akyaung Ari Naga,iso639_3
nra,nra,Ngom,iso639_3
nrb,nrb,Nara,iso639_3
nrc,nrc,Noric,iso639_3
nre,nre,Southern Rengma Naga,iso639_3
nrf,nrf,Jèrriais,iso639_3
nrg,nrg,Narango,iso639_3
nri,nri,Chokri Naga,iso639_3
nrk,nrk,Ngarla,iso639_3
nrl,nrl,Ngarluma,iso639_3
nrm,nrm,Narom,iso639_3
nrn,nrn,Norn,iso639_3
nrp,nrp,North Picene,iso639_3
nrr,nrr,Norra,iso639_3
nrt,nrt,Northern Kalapuya,iso639_3
nru,nru,Narua,iso639_3
nrx,nrx,Ngurmbur,iso639_3
nrz,nrz,Lala,iso639_3
nsa,nsa,Sangtam Naga,iso639_3
nsb,nsb,Lower Nossob,iso639_3
nsc,nsc,Nshi,iso639_3
nsd,nsd,Southern Nisu,iso639_3
nse,nse,Nsenga,iso639_3
nsf,nsf,Northwestern Nisu,iso639_3
nsg,nsg,Ngasa,iso639_3
nsh,nsh,Ngoshie,iso639_3
nsi,nsi,Nigerian Sign Language,iso639_3
nsk,nsk,Naskapi,iso639_3
nsl,nsl,Norwegian Sign Language,iso639_3
nsm,nsm,Sumi Naga,iso639_3
nsn,nsn,Nehan,iso639_3
nso,nso,Pedi,iso639_3
nsp,nsp,Nepalese Sign Language,iso639_3
nsq,nsq,Northern Sierra Miwok,iso639_3
nsr,nsr,Maritime Sign Language,iso639_3
nss,nss,Nali,iso639_3
nst,nst,Tase Naga,iso639_3
nsu,nsu,Sierra Negra Nahuatl,iso639_3
nsv,nsv,Southwestern Nisu,iso639_3
nsw,nsw,Navut,iso639_3
nsx,nsx,Nsongo,iso639_3
nsy,nsy,Nasal,iso639_3
nsz,nsz,Nisenan,iso639_3
ntd,ntd,Northern Tidung,iso639_3
nte,nte,Nathembo,iso639_3
ntg,ntg,Ngantangarra,iso639_3
nti,nti,Natioro,iso639_3
ntj,ntj,Ngaanyatjarra,iso639_3
ntk,ntk,Ikoma-Nata-Isenye,iso639_3
ntm,ntm,Nateni,iso639_3
nto,nto,Ntomba,iso639_3
ntp,ntp,Northern Tepehuan,iso639_3
ntr,ntr,Delo,iso639_3
ntu,ntu,Natügu,iso639_3
ntw,ntw,Nottoway,iso639_3
ntx,ntx,Tangkhul Naga (Myanmar),iso639_3
nty,nty,Mantsi,iso639_3
ntz,ntz,Natanzi,iso639_3
nua,nua,Yuanga,iso639_3
nub,nub,Nubian languages,iso639_5_collection
nuc,nuc,Nukuini,iso639_3
nud,nud,Ngala,iso639_3
nue,nue,Ngundu,iso639_3
nuf,nuf,Nusu,iso639_3
nug,nug,Nungali,iso639_3
nuh,nuh,Ndunda,iso639_3
nui,nui,Ngumbi,iso639_3
nuj,nuj,Nyole,iso639_3
nuk,nuk,Nuu-chah-nulth,iso639_3
nul,nul,Nusa Laut,iso639_3
num,num,Niuafo'ou,iso639_3
nun,nun,Anong,iso639_3
nuo,nuo,Nguôn,iso639_3
nup,nup,Nupe-Nupe-Tako,iso639_3
nuq,nuq,Nukumanu,iso639_3
nur,nur,Nukuria,iso639_3
nus,nus,Nuer,iso639_3
nut,nut,Nung (Viet Nam),iso639_3
nuu,nuu,Ngbundu,iso639_3
nuv,nuv,Northern Nuni,iso639_3
nuw,nuw,Nguluwan,iso639_3
nux,nux,Mehek,iso639_3
nuy,nuy,Nunggubuyu,iso639_3
nuz,nuz,Tlamacazapa Nahuatl,iso639_3
nvh,nvh,Nasarian,iso639_3
nvm,nvm,Namiae,iso639_3
nvo,nvo,Nyokon,iso639_3
nwa,nwa,Nawathinehena,iso639_3
nwb,nwb,Nyabwa,iso639_3
nwc,nwc,Classical Newari,iso639_3
nwe,nwe,Ngwe,iso639_3
nwg,nwg,Ngayawung,iso639_3
nwi,nwi,Southwest Tanna,iso639_3
nwm,nwm,Nyamusa-Molo,iso639_3
nwo,nwo,Nauo,iso639_3
nwr,nwr,Nawaru,iso639_3
nww,nww,Ndwewe,iso639_3
nwx,nwx,Middle Newar,iso639_3
nwy,nwy,Nottoway-Meherrin,iso639_3
nxa,nxa,Nauete,iso639_3
nxd,nxd,Ngando (Democratic Republic of Congo),iso639_3
nxe,nxe,Nage,iso639_3
nxg,nxg,Ngad'a,iso639_3
nxi,nxi,Nindi,iso639_3
nxk,nxk,Koki Naga,iso639_3
nxl,nxl,South Nuaulu,iso639_3
nxm,nxm,Numidian,iso639_3
nxn,nxn,Ngawun,iso639_3
nxo,nxo,Ndambomo,iso639_3
nxq,nxq,Naxi,iso639_3
nxr,nxr,Ninggerum,iso639_3
nxx,nxx,Nafri,iso639_3
nya,nya,Nyanja,iso639_3
nyb,nyb,Nyangbo,iso639_3
nyc,nyc,Nyanga-li,iso639_3
nyd,nyd,Nyore,iso639_3
nye,nye,Nyengo,iso639_3
nyf,nyf,Giryama,iso639_3
nyg,nyg,Nyindu,iso639_3
nyh,nyh,Nyikina,iso639_3
nyi,nyi,Ama (Sudan),iso639_3
nyj,nyj,Nyanga,iso639_3
nyk,nyk,Nyaneka,iso639_3
nyl,nyl,Nyeu,iso639_3
nym,nym,Nyamwezi,iso639_3
nyn,nyn,Nyankole,iso639_3
nyo,nyo,Nyoro,iso639_3
nyp,nyp,Nyang'i,iso639_3
nyq,nyq,Nayini,iso639_3
nyr,nyr,Nyiha (Malawi),iso639_3
nys,nys,Nyungar,iso639_3
nyt,nyt,Nyawaygi,iso639_3
nyu,nyu,Nyungwe,iso639_3
nyv,nyv,Nyulnyul,iso639_3
nyw,nyw,Nyaw,iso639_3
nyx,nyx,Nganyaywana,iso639_3
nyy,nyy,Nyakyusa-Ngonde,iso639_3
nza,nza,Tigon Mbembe,iso639_3
nzb,nzb,Njebi,iso639_3
nzd,nzd,Nzadi,iso639_3
nzi,nzi,Nzima,iso639_3
nzk,nzk,Nzakara,iso639_3
nzm,nzm,Zeme Naga,iso639_3
nzs,nzs,New Zealand Sign Language,iso639_3
nzu,nzu,Teke-Nzikou,iso639_3
nzy,nzy,Nzakambay,iso639_3
nzz,nzz,Nanga Dama Dogon,iso639_3
oaa,oaa,Orok,iso639_3
oac,oac,Oroch,iso639_3
oar,oar,Old Aramaic (up to 700 BCE),iso639_3
oav,oav,Old Avar,iso639_3
obi,obi,Obispeño,iso639_3
obk,obk,Southern Bontok,iso639_3
obl,obl,Oblo,iso639_3
obm,obm,Moabite,iso639_3
obo,obo,Obo Manobo,iso639_3
obr,obr,Old Burmese,iso639_3
obt,obt,Old Breton,iso639_3
obu,obu,Obulom,iso639_3
oca,oca,Ocaina,iso639_3
och,och,Old Chinese,iso639_3
oci,oci,Occitan (post 1500),iso639_3
ocm,ocm,Old Cham,iso639_3
oco,oco,Old Cornish,iso639_3
ocu,ocu,Atzingo Matlatzinca,iso639_3
oda,oda,Odut,iso639_3
odk,odk,Od,iso639_3
odt,odt,Old Dutch,iso639_3
odu,odu,Odual,iso639_3
ofo,ofo,Ofo,iso639_3
ofs,ofs,Old Frisian,iso639_3
ofu,ofu,Efutop,iso639_3
ogb,ogb,Ogbia,iso639_3
ogc,ogc,Ogbah,iso639_3
oge,oge,Old Georgian,iso639_3
ogg,ogg,Ogbogolo,iso639_3
ogo,ogo,Khana,iso639_3
ogu,ogu,Ogbronuagum,iso639_3
oht,oht,Old Hittite,iso639_3
ohu,ohu,Old Hungarian,iso639_3
oia,oia,Oirata,iso639_3
oie,oie,Okolie,iso639_3
oin,oin,Inebu One,iso639_3
ojb,ojb,Northwestern Ojibwa,iso639_3
ojc,ojc,Central Ojibwa,iso639_3
ojg,ojg,Eastern Ojibwa,iso639_3
oji,oji,Ojibwa,iso639_3
ojp,ojp,Old Japanese,iso639_3
ojs,ojs,Severn Ojibwa,iso639_3
ojv,ojv,Ontong Java,iso639_3
ojw,ojw,Western Ojibwa,iso639_3
oka,oka,Okanagan,iso639_3
okb,okb,Okobo,iso639_3
okc,okc,Kobo,iso639_3
okd,okd,Okodia,iso639_3
oke,oke,Okpe (Southwestern Edo),iso639_3
okg,okg,Koko Babangk,iso639_3
okh,okh,Koresh-e Rostam,iso639_3
oki,oki,Okiek,iso639_3
okj,okj,Oko-Juwoi,iso639_3
okk,okk,Kwamtim One,iso639_3
okl,okl,Old Kentish Sign Language,iso639_3
okm,okm,Middle Korean (10th-16th cent.),iso639_3
okn,okn,Oki-No-Erabu,iso639_3
oko,oko,Old Korean (3rd-9th cent.),iso639_3
okr,okr,Kirike,iso639_3
oks,oks,Oko-Eni-Osayen,iso639_3
oku,oku,Oku,iso639_3
okv,okv,Orokaiva,iso639_3
okx,okx,Okpe (Northwestern Edo),iso639_3
okz,okz,Old Khmer,iso639_3
ola,ola,Walungge,iso639_3
old,old,Mochi,iso639_3
ole,ole,Olekha,iso639_3
olk,olk,Olkol,iso639_3
olm,olm,Oloma,iso639_3
olo,olo,Livvi,iso639_3
olr,olr,Olrat,iso639_3
olt,olt,Old Lithuanian,iso639_3
olu,olu,Kuvale,iso639_3
oma,oma,Omaha-Ponca,iso639_3
omb,omb,East Ambae,iso639_3
omc,omc,Mochica,iso639_3
omg,omg,Omagua,iso639_3
omi,omi,Omi,iso639_3
omk,omk,Omok,iso639_3
oml,oml,Ombo,iso639_3
omn,omn,Minoan,iso639_3
omo,omo,Utarmbung,iso639_3
omp,omp,Old Manipuri,iso639_3
omq,omq,Oto-Manguean languages,iso639_5_collection
omr,omr,Old Marathi,iso639_3
omt,omt,Omotik,iso639_3
omu,omu,Omurano,iso639_3
omv,omv,Omotic languages,iso639_5_collection
omw,omw,South Tairora,iso639_3
omx,omx,Old Mon,iso639_3
omy,omy,Old Malay,iso639_3
ona,ona,Ona,iso639_3
onb,onb,Lingao,iso639_3
one,one,Oneida,iso639_3
ong,ong,Olo,iso639_3
oni,oni,Onin,iso639_3
onj,onj,Onjob,iso639_3
onk,onk,Kabore One,iso639_3
onn,onn,Onobasulu,iso639_3
ono,ono,Onondaga,iso639_3
onp,onp,Sartang,iso639_3
onr,onr,Northern One,iso639_3
ons,ons,Ono,iso639_3
ont,ont,Ontenu,iso639_3
onu,onu,Unua,iso639_3
onw,onw,Old Nubian,iso639_3
onx,onx,Onin Based Pidgin,iso639_3
ood,ood,Tohono O'odham,iso639_3
oog,oog,Ong,iso639_3
oon,oon,Önge,iso639_3
oor,oor,Oorlams,iso639_3
oos,oos,Old Ossetic,iso639_3
opa,opa,Okpamheri,iso639_3
opk,opk,Kopkaka,iso639_3
opm,opm,Oksapmin,iso639_3
opo,opo,Opao,iso639_3
opt,opt,Opata,iso639_3
opy,opy,Ofayé,iso639_3
ora,ora,Oroha,iso639_3
orc,orc,Orma,iso639_3
ore,ore,Orejón,iso639_3
org,org,Oring,iso639_3
orh,orh,Oroqen,iso639_3
ori,ori,Oriya (macrolanguage),iso639_3
orm,orm,Oromo,iso639_3
orn,orn,Orang Kanaq,iso639_3
oro,oro,Orokolo,iso639_3
orr,orr,Oruma,iso639_3
ors,ors,Orang Seletar,iso639_3
ort,ort,Adivasi Oriya,iso639_3
oru,oru,Ormuri,iso639_3
orv,orv,Old Russian,iso639_3
orw,orw,Oro Win,iso639_3
orx,orx,Oro,iso639_3
ory,ory,Odia,iso639_3
orz,orz,Ormu,iso639_3
osa,osa,Osage,iso639_3
osc,osc,Oscan,iso639_3
osi,osi,Osing,iso639_3
osn,osn,Old Sundanese,iso639_3
oso,oso,Ososo,iso639_3
osp,osp,Old Spanish,iso639_3
oss,oss,Ossetian,iso639_3
ost,ost,Osatu,iso639_3
osu,osu,Southern One,iso639_3
osx,osx,Old Saxon,iso639_3
ota,ota,Ottoman Turkish (1500-1928),iso639_3
otb,otb,Old Tibetan,iso639_3
otd,otd,Ot Danum,iso639_3
ote,ote,Mezquital Otomi,iso639_3
oti,oti,Oti,iso639_3
otk,otk,Old Turkish,iso639_3
otl,otl,Tilapa Otomi,iso639_3
otm,otm,Eastern Highland Otomi,iso639_3
otn,otn,Tenango Otomi,iso639_3
oto,oto,Otomian languages,iso639_5_collection
otq,otq,Querétaro Otomi,iso639_3
otr,otr,Otoro,iso639_3
ots,ots,Estado de México Otomi,iso639_3
ott,ott,Temoaya Otomi,iso639_3
otu,otu,Otuke,iso639_3
otw,otw,Ottawa,iso639_3
otx,otx,Texcatepec Otomi,iso639_3
oty,oty,Old Tamil,iso639_3
otz,otz,Ixtenco Otomi,iso639_3
oua,oua,Tagargrent,iso639_3
oub,oub,Glio-Oubi,iso639_3
oue,oue,Oune,iso639_3
oui,oui,Old Uighur,iso639_3
oum,oum,Ouma,iso639_3
ovd,ovd,Elfdalian,iso639_3
owi,owi,Owiniga,iso639_3
owl,owl,Old Welsh,iso639_3
oyb,oyb,Oy,iso639_3
oyd,oyd,Oyda,iso639_3
oym,oym,Wayampi,iso639_3
oyy,oyy,Oya'oya,iso639_3
ozm,ozm,Koonzime,iso639_3
paa,paa,Papuan languages,iso639_5_collection
pab,pab,Parecís,iso639_3
pac,pac,Pacoh,iso639_3
pad,pad,Paumarí,iso639_3
pae,pae,Pagibete,iso639_3
paf,paf,Paranawát,iso639_3
pag,pag,Pangasinan,iso639_3
pah,pah,Tenharim,iso639_3
pai,pai,Pe,iso639_3
pak,pak,Parakanã,iso639_3
pal,pal,Pahlavi,iso639_3
pam,pam,Pampanga,iso639_3
pan,pan,Panjabi,iso639_3
pao,pao,Northern Paiute,iso639_3
pap,pap,Papiamento,iso639_3
paq,paq,Parya,iso639_3
par,par,Panamint,iso639_3
pas,pas,Papasena,iso639_3
